Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D85,BI,_T,_T,U,_T,PT,0,N,2010,75.0
2011,D85,BI,_T,_T,U,_T,PT,0,N,2011,76.0
2012,D85,BI,_T,_T,U,_T,PT,0,N,2012,77.0
2014,D85,BI,_T,_T,U,_T,PT,0,N,2014,83.0
2016,D85,BI,_T,_T,U,_T,PT,0,N,2016,82.8
2010,D85,BI,_T,_T,R,_T,PT,0,N,2010,55.0
2011,D85,BI,_T,_T,R,_T,PT,0,N,2011,63.0
2012,D85,BI,_T,_T,R,_T,PT,0,N,2012,60.0
