Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,NY_GDP_PCAP,BI,_T,_T,_T,_T,NUMBER,0,N,2010,239.0
2011,NY_GDP_PCAP,BI,_T,_T,_T,_T,NUMBER,0,N,2011,256.0
2012,NY_GDP_PCAP,BI,_T,_T,_T,_T,NUMBER,0,N,2012,259.0
2013,NY_GDP_PCAP,BI,_T,_T,_T,_T,NUMBER,0,N,2013,266.0
2014,NY_GDP_PCAP,BI,_T,_T,_T,_T,NUMBER,0,N,2014,284.0
