Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D81,BI,_T,_T,_T,_T,PT,0,N,2010,6.4
2017,D81,BI,_T,_T,_T,_T,PT,0,N,2017,5.5
