Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D178,BI,_T,_T,_T,_T,PT,0,N,2010,0.0
2011,D178,BI,_T,_T,_T,_T,PT,0,N,2011,0.0
2012,D178,BI,_T,_T,_T,_T,PT,0,N,2012,0.0
2013,D178,BI,_T,_T,_T,_T,PT,0,N,2013,0.0
2014,D178,BI,_T,_T,_T,_T,PT,0,N,2014,100.0
2015,D178,BI,_T,_T,_T,_T,PT,0,N,2015,100.0
2016,D178,BI,_T,_T,_T,_T,PT,0,N,2016,0.0
2017,D178,BI,_T,_T,_T,_T,PT,0,N,2017,0.0
2018,D178,BI,_T,_T,_T,_T,PT,0,N,2018,0.0
