Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D145,BI,_T,_T,_T,_T,PT,0,N,2010,1.0
2011,D145,BI,_T,_T,_T,_T,PT,0,N,2011,1.0
2012,D145,BI,_T,_T,_T,_T,PT,0,N,2012,1.0
2013,D145,BI,_T,_T,_T,_T,PT,0,N,2013,1.0
2014,D145,BI,_T,_T,_T,_T,PT,0,N,2014,1.0
2015,D145,BI,_T,_T,_T,_T,PT,0,N,2015,1.0
2016,D145,BI,_T,_T,_T,_T,PT,0,N,2016,1.0
2017,D145,BI,_T,_T,_T,_T,PT,0,N,2017,20.0
2018,D145,BI,_T,_T,_T,_T,PT,0,N,2018,20.0
