Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2010,548.0
2011,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2011,569.0
2012,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2012,454.0
2013,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2013,511.0
2014,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2014,504.0
2015,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2015,444.0
2016,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2016,642.0
2017,D185,BI,_T,_T,_T,_T,NUMBER,0,N,2017,718.0
