Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,SH_ACS_UNHC,BI,_T,M12T23,_T,_T,IX,0,N,2010,83.0
2017,SH_ACS_UNHC,BI,_T,M12T23,_T,_T,IX,0,N,2017,71.7
2010,SH_ACS_UNHC,BI,_T,M12T23,U,_T,IX,0,N,2010,84.0
2017,SH_ACS_UNHC,BI,_T,M12T23,U,_T,IX,0,N,2017,76.1
2010,SH_ACS_UNHC,BI,_T,M12T23,R,_T,IX,0,N,2010,82.9
2017,SH_ACS_UNHC,BI,_T,M12T23,R,_T,IX,0,N,2017,71.3
