Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2017,SP_DYN_ADKL,BI,F,Y10T14,_T,_T,NUMBER,0,N,2017,1.0
2010,SP_DYN_ADKL,BI,F,Y15T19,_T,_T,NUMBER,0,N,2010,65.0
2017,SP_DYN_ADKL,BI,F,Y15T19,_T,_T,NUMBER,0,N,2017,58.0
