Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2014,D129,BI,_T,_T,_T,_T,PT,0,N,2014,32.5
2015,D129,BI,_T,_T,_T,_T,PT,0,N,2015,32.5
2016,D129,BI,_T,_T,_T,_T,PT,0,N,2016,32.5
2017,D129,BI,_T,_T,_T,_T,PT,0,N,2017,32.5
2018,D129,BI,_T,_T,_T,_T,PT,0,N,2018,34.6
