Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D80,BI,_T,_T,_T,_T,PT,0,N,2010,3.3
2011,D80,BI,_T,_T,_T,_T,PT,0,N,2011,3.2
2012,D80,BI,_T,_T,_T,_T,PT,0,N,2012,2.9
2013,D80,BI,_T,_T,_T,_T,PT,0,N,2013,2.8
2014,D80,BI,_T,_T,_T,_T,PT,0,N,2014,2.7
2015,D80,BI,_T,_T,_T,_T,PT,0,N,2015,2.6
2016,D80,BI,_T,_T,_T,_T,PT,0,N,2016,2.5
2017,D80,BI,_T,_T,_T,_T,PT,0,N,2017,2.4
2018,D80,BI,_T,_T,_T,_T,PT,0,N,2018,2.3
