Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D138,BI,_T,_T,_T,_T,NUMBER,0,N,2010,6.4
2017,D138,BI,_T,_T,_T,_T,NUMBER,0,N,2017,5.5
2010,D138,BI,_T,_T,U,_T,NUMBER,0,N,2010,4.8
2017,D138,BI,_T,_T,U,_T,NUMBER,0,N,2017,4.1
2010,D138,BI,_T,_T,R,_T,NUMBER,0,N,2010,6.6
2017,D138,BI,_T,_T,R,_T,NUMBER,0,N,2017,5.7
