Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2016,D110,BI,_T,_T,_T,_T,PT,0,N,2016,73.19
2017,D110,BI,_T,_T,_T,_T,PT,0,N,2017,73.19
2018,D110,BI,_T,_T,_T,_T,PT,0,N,2018,65.18
