Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D89,BI,_T,_T,_T,_T,PT,0,N,2010,75.5
2014,D89,BI,_T,_T,_T,_T,PT,0,N,2014,80.8
2017,D89,BI,_T,_T,_T,_T,PT,0,N,2017,82.8
2010,D89,BI,_T,_T,U,_T,PT,0,N,2010,86.2
2014,D89,BI,_T,_T,U,_T,PT,0,N,2014,97.3
2017,D89,BI,_T,_T,U,_T,PT,0,N,2017,98.1
2010,D89,BI,_T,_T,R,_T,PT,0,N,2010,74.3
2014,D89,BI,_T,_T,R,_T,PT,0,N,2014,78.9
2017,D89,BI,_T,_T,R,_T,PT,0,N,2017,80.9
