Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2012,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2012,19.0
2013,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2013,21.0
2014,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2014,20.0
2015,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2015,21.0
2016,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2016,20.0
2017,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2017,22.0
2018,D191,BI,_T,_T,_T,_T,NUMBER,0,N,2018,17.0
