Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2010,D38,BI,F,_T,_T,_T,NUMBER,0,N,2010,10.4
2017,D38,BI,F,_T,_T,_T,NUMBER,0,N,2017,22.0
2010,D38,BI,M,_T,_T,_T,NUMBER,0,N,2010,12.1
2017,D38,BI,M,_T,_T,_T,NUMBER,0,N,2017,21.0
2014,D39,BI,_T,_T,_T,_T,NUMBER,0,N,2014,2.3
