Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2015,VC_DSR_MTMP,BI,_T,_T,_T,_T,PER_100000_POP,0,N,2015,1.5
2016,VC_DSR_MTMP,BI,_T,_T,_T,_T,PER_100000_POP,0,N,2016,1.8
2017,VC_DSR_MTMP,BI,_T,_T,_T,_T,PER_100000_POP,0,N,2017,1.9
